249.33852966,249.0,255.0,255.0,254.42717667,254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,0
249.0,255.0,255.0,254.42717667,254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,0
255.0,255.0,254.42717667,254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,232.05,0
255.0,254.42717667,254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,232.05,234.00007598,1
254.42717667,254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,232.05,234.00007598,219.90926541,0
254.69622183,254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,1
254.69622183,251.4816875,248.28703147,269.0,237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,1
251.4816875,248.28703147,269.0,237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,0
248.28703147,269.0,237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,0
269.0,237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,1
237.11,234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,1
234.8725,232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,1
232.05,234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,0
234.00007598,219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,1
219.90926541,225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,1
225.1293,229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,0
229.57789808,223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,0
223.48807719,221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,1
221.5,223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,1
223.57789808,223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,227.0,1
223.57789808,238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,227.0,243.432375,1
238.374,230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,227.0,243.432375,233.1665,0
230.57,230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,227.0,243.432375,233.1665,235.0,1
230.87360326,235.0896,223.57789808,219.00999999,219.01,227.0,227.0,243.432375,233.1665,235.0,235.52829126,1
235.0896,223.57789808,219.00999999,219.01,227.0,227.0,243.432375,233.1665,235.0,235.52829126,233.1763,0
223.57789808,219.00999999,219.01,227.0,227.0,243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,0
219.00999999,219.01,227.0,227.0,243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,225.0,0
219.01,227.0,227.0,243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,225.0,225.0,1
227.0,227.0,243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,1
227.0,243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,238.5565,0
243.432375,233.1665,235.0,235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,238.5565,246.25,1
233.1665,235.0,235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,238.5565,246.25,241.1937,0
235.0,235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,1
235.52829126,233.1763,231.0154,225.0,225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,1
233.1763,231.0154,225.0,225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,0
231.0154,225.0,225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,250.275,1
225.0,225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,250.275,243.5,0
225.0,249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,0
249.53240001,238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,235.0,0
238.5565,246.25,241.1937,244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,235.0,243.99999999,1
246.25,241.1937,244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,0
241.1937,244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,0
244.90444044,249.53240001,245.25,250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,1
249.53240001,245.25,250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,1
245.25,250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,1
250.275,243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,0
243.5,243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,1
243.31250001,235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,1
235.0,243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,0
243.99999999,232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,0
232.53000001,232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,0
232.5255,236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,0
236.50775007,241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,0
241.78343249,243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,1
243.0,234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,1
234.947125,235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,0
235.32585376,239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,0
239.8186175,237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,1
237.7,237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,1
237.35460214,234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,0
234.326575,233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,238.0,1
233.00000001,230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,238.0,237.0,0
230.83999757,232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,238.0,237.0,239.99899992,1
232.9999998,232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,238.0,237.0,239.99899992,230.0,0
232.99999995,225.0,224.00001675,226.99999844,230.0,229.999999,238.0,237.0,239.99899992,230.0,239.99899992,1
225.0,224.00001675,226.99999844,230.0,229.999999,238.0,237.0,239.99899992,230.0,239.99899992,239.0,0
224.00001675,226.99999844,230.0,229.999999,238.0,237.0,239.99899992,230.0,239.99899992,239.0,237.5,0
226.99999844,230.0,229.999999,238.0,237.0,239.99899992,230.0,239.99899992,239.0,237.5,234.32,0
230.0,229.999999,238.0,237.0,239.99899992,230.0,239.99899992,239.0,237.5,234.32,250.0,1
229.999999,238.0,237.0,239.99899992,230.0,239.99899992,239.0,237.5,234.32,250.0,256.64346013,1
238.0,237.0,239.99899992,230.0,239.99899992,239.0,237.5,234.32,250.0,256.64346013,249.99999989,0
237.0,239.99899992,230.0,239.99899992,239.0,237.5,234.32,250.0,256.64346013,249.99999989,240.0,0
239.99899992,230.0,239.99899992,239.0,237.5,234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,1
230.0,239.99899992,239.0,237.5,234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,1
239.99899992,239.0,237.5,234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,0
239.0,237.5,234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,0
237.5,234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,1
234.32,250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,1
250.0,256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,250.0,1
256.64346013,249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,0
249.99999989,240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,1
240.0,246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,1
246.49999999,249.0,244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,1
249.0,244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,0
244.0,237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,1
237.14437355,244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,1
244.25750294,244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,1
244.8,250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,0
250.0,249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,0
249.98999999,255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,1
255.66999999,259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,0
259.0,263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,0
263.05759894,255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,1
255.0,256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,312.0,1
256.22301049,258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,312.0,288.88888699,0
258.39823896,274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,312.0,288.88888699,288.888887,1
274.7,268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,1
268.03348967,262.89154266,270.00000001,267.1,265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,0
262.89154266,270.00000001,267.1,265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,0
270.00000001,267.1,265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,0
267.1,265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,1
265.41403,300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,1
300.0,312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,0
312.0,288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,0
288.88888699,288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,0
288.888887,292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,1
292.84749999,281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,1
281.43066515,280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,0
280.134925,275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,1
275.519275,277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,0
277.99999883,281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,1
281.9264,279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,0
279.86050498,278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,1
278.00000001,278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,0
278.0,284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,1
284.0,293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,1
293.92369999,288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,0
288.05340001,292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,0
292.894675,291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,1
291.45133763,293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,0
293.39719705,284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,0
284.61055662,285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,1
285.049,279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,0
279.84502254,286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,0
286.438075,288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,1
288.96564431,288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,0
288.965425,279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,1
279.79331405,283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,0
283.738175,280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,0
280.99991008,263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,1
263.0,268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,241.0,0
268.86343705,266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,0
266.21932357,264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,1
264.79480172,265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,1
265.413175,263.0,266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,1
263.0,266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,0
266.0,258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,0
258.27685,257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,1
257.00000516,262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,1
262.09557814,241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,0
241.0,228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,1
228.90000001,229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,1
229.65637732,233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,0
233.99999999,236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,1
236.14959975,228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,229.0,1
228.4526468,209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,229.0,229.82,1
209.80485732,219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,0
219.99000003,227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,1
227.97999999,212.183456,230.14,235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,1
212.183456,230.14,235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,1
230.14,235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,1
235.0,215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,0
215.00000001,225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,1
225.04000001,229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,0
229.0,229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,1
229.82,225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,1
225.00000001,231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,0
231.00000001,233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,1
233.00000001,237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,1
237.7529,244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,0
244.9,239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,1
239.90000002,240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,1
240.59999867,236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,0
236.60000033,238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,0
238.7,240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,0
240.0,226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,228.0,1
226.5,228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,228.0,230.3,1
228.50000008,233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,228.0,230.3,235.0,1
233.47357311,230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,228.0,230.3,235.0,238.0,1
230.00003006,232.50000003,238.26400001,234.47,233.0,227.49999,228.0,230.3,235.0,238.0,233.000007,0
232.50000003,238.26400001,234.47,233.0,227.49999,228.0,230.3,235.0,238.0,233.000007,237.09999999,1
238.26400001,234.47,233.0,227.49999,228.0,230.3,235.0,238.0,233.000007,237.09999999,241.941,1
234.47,233.0,227.49999,228.0,230.3,235.0,238.0,233.000007,237.09999999,241.941,236.000001,0
233.0,227.49999,228.0,230.3,235.0,238.0,233.000007,237.09999999,241.941,236.000001,236.0,0
227.49999,228.0,230.3,235.0,238.0,233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,1
228.0,230.3,235.0,238.0,233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,240.0,0
230.3,235.0,238.0,233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,240.0,242.979,1
235.0,238.0,233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,240.0,242.979,242.969,0
238.0,233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,240.0,242.979,242.969,237.44910001,0
233.000007,237.09999999,241.941,236.000001,236.0,242.69999999,240.0,242.979,242.969,237.44910001,242.25,1
237.09999999,241.941,236.000001,236.0,242.69999999,240.0,242.979,242.969,237.44910001,242.25,248.49999894,1
241.941,236.000001,236.0,242.69999999,240.0,242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,0
236.000001,236.0,242.69999999,240.0,242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,1
236.0,242.69999999,240.0,242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,0
242.69999999,240.0,242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,1
240.0,242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,1
242.979,242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,1
242.969,237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,1
237.44910001,242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,1
242.25,248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,1
248.49999894,242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,1
242.30000486,246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,0
246.4,243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,262.00000001,1
243.1,243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,262.00000001,268.0,1
243.50926088,244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,262.00000001,268.0,266.30000001,0
244.6001001,250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,262.00000001,268.0,266.30000001,270.70540001,1
250.38777646,255.02606906,259.50329999,268.6017,271.99999999,261.50000001,262.00000001,268.0,266.30000001,270.70540001,278.52034574,1
